rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
1106,1697005358,110.5999999,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0.8835,3.7882,,,,,3422.689,2794.932,12582,902,,,1,1,0
1107,1697005358,110.7,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0,3.7882,,,,,3422.689,2794.932,12582,902,,,1,1,0
1108,1697005359,110.8,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0,3.7882,,,,,3424.967,2797.21,12583,905,,,1,1,0
1109,1697005359,110.9000001,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0,3.7882,,,,,3424.967,2797.21,12583,905,,,1,1,0
1110,1697005359,111,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0,3.7882,,,,,3427.253,2799.496,12582,908,,,1,1,0
1111,1697005359,111.0999999,826.902327,826.902327,06.22.37,13.15480043,77.70027932,30.7,30.2,4.2457,0,3.7882,,,,,3427.253,2799.496,12582,908,,,1,1,0
1112,1697005359,111.2,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3429.528,2801.771,12582,905,,,1,1,0
1113,1697005359,111.3,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3429.528,2801.771,12582,905,,,1,1,0
1114,1697005359,111.4000001,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3431.818,2804.061,12583,909,,,1,1,0
1115,1697005359,111.5,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3431.818,2804.061,12583,909,,,1,1,0
1116,1697005359,111.5999999,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3434.104,2806.347,12584,903,,,1,1,0
1117,1697005359,111.7,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3434.104,2806.347,12584,903,,,1,1,0
1118,1697005360,111.8,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3436.376,2808.619,12584,903,,,1,1,0
1119,1697005360,111.9000001,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3436.376,2808.619,12584,903,,,1,1,0
1120,1697005360,112,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3438.645,2810.888,12583,901,,,1,1,0
1121,1697005360,112.0999999,835.4872918,835.4872918,06.22.38,13.1547647,77.70020903,30.5,30.2,4.2457,0,3.7882,,,,,3438.645,2810.888,12583,901,,,1,1,0
1122,1697005360,112.2,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3440.9,2813.143,12583,894,,,1,1,0
1123,1697005360,112.3,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3440.9,2813.143,12583,894,,,1,1,0
1124,1697005360,112.3900001,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3443.157,2815.4,12583,896,,,1,1,0
1125,1697005360,112.5,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3443.157,2815.4,12583,896,,,1,1,0
1126,1697005360,112.5999999,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3445.419,2817.662,12584,900,,,1,1,0
1127,1697005360,112.7,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3445.419,2817.662,12584,900,,,1,1,0
1128,1697005361,112.8,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3447.683,2819.926,12582,899,,,1,1,0
1129,1697005361,112.8900001,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3447.683,2819.926,12582,899,,,1,1,0
1130,1697005361,113,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3449.947,2822.19,12585,900,,,1,1,0
1131,1697005361,113.0999999,843.9567233,843.9567233,06.22.39,13.1547537,77.70013163,30.2,30.2,4.2457,0,3.7882,,,,,3449.947,2822.19,12585,900,,,1,1,0
1132,1697005361,113.2,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2431,-1.5707,3.7856,,,,,3452.209,2824.452,12583,900,,,1,1,0
1133,1697005361,113.3,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0.8838,3.7871,,,,,3452.209,2824.452,12583,900,,,1,1,0
1134,1697005361,113.3900001,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3454.49,2826.733,12584,901,,,1,1,0
1135,1697005361,113.5,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3454.49,2826.733,12584,901,,,1,1,0
1136,1697005361,113.5999999,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3456.763,2829.006,12584,903,,,1,1,0
1137,1697005361,113.7,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3456.763,2829.006,12584,903,,,1,1,0
1138,1697005362,113.8,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3459.036,2831.279,12583,902,,,1,1,0
1139,1697005362,113.8900001,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3459.036,2831.279,12583,902,,,1,1,0
1140,1697005362,114,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3461.302,2833.545,12583,900,,,1,1,0
1141,1697005362,114.0999999,852.167299,852.167299,06.22.40,13.15475068,77.70005587,29.7,30.2,4.2446,0,3.7871,,,,,3461.302,2833.545,12583,900,,,1,1,0
1142,1697005362,114.2,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3463.635,2835.878,12582,926,,,1,1,0
1143,1697005362,114.3,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3463.635,2835.878,12582,926,,,1,1,0
1144,1697005362,114.4000001,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3466.306,2838.549,12577,1064,,,1,1,0
1145,1697005362,114.5,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3466.306,2838.549,12577,1064,,,1,1,0
1146,1697005362,114.5999999,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3468.979,2841.222,12578,1062,,,1,1,0
1147,1697005362,114.7,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3468.979,2841.222,12578,1062,,,1,1,0
1148,1697005363,114.8,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3471.645,2843.888,12576,1060,,,1,1,0
1149,1697005363,114.9000001,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3471.645,2843.888,12576,1060,,,1,1,0
1150,1697005363,115,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3474.321,2846.564,12576,1064,,,1,1,0
1151,1697005363,115.0999999,860.2681079,860.2681079,06.22.41,13.15474857,77.69998108,29.3,30.2,4.2446,0,3.7871,,,,,3474.321,2846.564,12576,1064,,,1,1,0
1152,1697005363,115.2,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3477.003,2849.246,12576,1060,,,1,1,0
1153,1697005363,115.3,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3477.003,2849.246,12576,1060,,,1,1,0
1154,1697005363,115.4000001,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3479.668,2851.911,12576,1059,,,1,1,0
1155,1697005363,115.5,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3479.668,2851.911,12576,1059,,,1,1,0
1156,1697005363,115.5999999,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3482.335,2854.578,12575,1060,,,1,1,0
1157,1697005363,115.7,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3482.335,2854.578,12575,1060,,,1,1,0
1158,1697005364,115.8,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3484.992,2857.235,12576,1056,,,1,1,0
1159,1697005364,115.9000001,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2446,0,3.7871,,,,,3484.992,2857.235,12576,1056,,,1,1,0
1160,1697005364,116,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2452,0.3925,3.7877,,,,,3487.669,2859.912,12574,1064,,,1,1,0
1161,1697005364,116.0999999,868.0895544,868.0895544,06.22.42,13.15474693,77.69990887,28.3,30.2,4.2459,0.3928,3.7884,,,,,3487.669,2859.912,12574,1064,,,1,1,0
1162,1697005364,116.2,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0.0981,3.7885,,,,,3490.335,2862.578,12572,1062,,,1,1,0
1163,1697005364,116.3,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3490.335,2862.578,12572,1062,,,1,1,0
1164,1697005364,116.4000001,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3492.994,2865.237,12576,1057,,,1,1,0
1165,1697005364,116.5,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3492.994,2865.237,12576,1057,,,1,1,0
1166,1697005364,116.5999999,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3495.654,2867.897,12574,1058,,,1,1,0
1167,1697005364,116.7,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3495.654,2867.897,12574,1058,,,1,1,0
1168,1697005365,116.8,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3498.311,2870.554,12573,1056,,,1,1,0
1169,1697005365,116.9000001,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3498.311,2870.554,12573,1056,,,1,1,0
1170,1697005365,117,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3500.997,2873.24,12574,1062,,,1,1,0
1171,1697005365,117.0999999,875.3147756,875.3147756,06.22.43,13.1547457,77.69984215,26.3,30.2,4.246,0,3.7885,,,,,3500.997,2873.24,12574,1062,,,1,1,0
1172,1697005365,117.2,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3503.658,2875.901,12576,1057,,,1,1,0
1173,1697005365,117.3,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3503.658,2875.901,12576,1057,,,1,1,0
1174,1697005365,117.4000001,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3506.326,2878.569,12574,1059,,,1,1,0
1175,1697005365,117.5,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3506.326,2878.569,12574,1059,,,1,1,0
1176,1697005365,117.5999999,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3508.986,2881.229,12574,1057,,,1,1,0
1177,1697005365,117.7,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3508.986,2881.229,12574,1057,,,1,1,0
1178,1697005366,117.8,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3511.649,2883.892,12573,1059,,,1,1,0
1179,1697005366,117.9000001,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3511.649,2883.892,12573,1059,,,1,1,0
1180,1697005366,118,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3514.311,2886.554,12574,1057,,,1,1,0
1181,1697005366,118.0999999,882.0066679,882.0066679,06.22.44,13.15474507,77.69978035,24.2,30.2,4.246,0,3.7885,,,,,3514.311,2886.554,12574,1057,,,1,1,0
1182,1697005366,118.2,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3516.961,2889.204,12574,1055,,,1,1,0
1183,1697005366,118.3,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3516.961,2889.204,12574,1055,,,1,1,0
1184,1697005366,118.4000001,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3519.621,2891.864,12571,1059,,,1,1,0
1185,1697005366,118.5,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3519.621,2891.864,12571,1059,,,1,1,0
1186,1697005366,118.5999999,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3522.288,2894.531,12573,1060,,,1,1,0
1187,1697005366,118.7,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3522.288,2894.531,12573,1060,,,1,1,0
1188,1697005367,118.8,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3524.949,2897.192,12571,1058,,,1,1,0
1189,1697005367,118.9000001,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3524.949,2897.192,12571,1058,,,1,1,0
1190,1697005367,119,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3527.621,2899.864,12574,1058,,,1,1,0
1191,1697005367,119.0999999,887.7490973,887.7490973,06.22.45,13.15474547,77.69972732,21.1,30.2,4.246,0,3.7885,,,,,3527.621,2899.864,12574,1058,,,1,1,0
1192,1697005367,119.2,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3530.287,2902.53,12576,1059,,,1,1,0
1193,1697005367,119.3,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3530.287,2902.53,12576,1059,,,1,1,0
1194,1697005367,119.3900001,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3532.945,2905.188,12572,1056,,,1,1,0
1195,1697005367,119.5,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3532.945,2905.188,12572,1056,,,1,1,0
1196,1697005367,119.5999999,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3535.611,2907.854,12573,1059,,,1,1,0
1197,1697005367,119.7,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3535.611,2907.854,12573,1059,,,1,1,0
1198,1697005368,119.8,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3538.269,2910.512,12573,1056,,,1,1,0
1199,1697005368,119.8900001,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3538.269,2910.512,12573,1056,,,1,1,0
1200,1697005368,120,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3540.921,2913.164,12573,1053,,,1,1,0
1201,1697005368,120.0999999,892.9337367,892.9337367,06.22.46,13.1547472,77.69967947,18.9,30.2,4.246,0,3.7885,,,,,3540.921,2913.164,12573,1053,,,1,1,0
1202,1697005368,120.2,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3543.567,2915.81,12570,1055,,,1,1,0
1203,1697005368,120.3,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3543.567,2915.81,12570,1055,,,1,1,0
1204,1697005368,120.3900001,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3546.227,2918.47,12572,1058,,,1,1,0
1205,1697005368,120.5,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3546.227,2918.47,12572,1058,,,1,1,0
1206,1697005368,120.5999999,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3548.887,2921.13,12574,1057,,,1,1,0
1207,1697005368,120.7,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3548.887,2921.13,12574,1057,,,1,1,0
1208,1697005369,120.8,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3551.545,2923.788,12572,1057,,,1,1,0
1209,1697005369,120.9000001,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3551.545,2923.788,12572,1057,,,1,1,0
1210,1697005369,121,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3554.21,2926.453,12573,1054,,,1,1,0
1211,1697005369,121.0999999,897.4797773,897.4797773,06.22.47,13.15474752,77.69963748,16.7,30.2,4.246,0,3.7885,,,,,3554.21,2926.453,12573,1054,,,1,1,0
1212,1697005369,121.2,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3556.877,2929.12,12573,1059,,,1,1,0
1213,1697005369,121.3,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3556.877,2929.12,12573,1059,,,1,1,0
1214,1697005369,121.4000001,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3559.543,2931.786,12573,1058,,,1,1,0
1215,1697005369,121.5,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3559.543,2931.786,12573,1058,,,1,1,0
1216,1697005369,121.5999999,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3562.198,2934.441,12570,1055,,,1,1,0
1217,1697005369,121.7,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3562.198,2934.441,12570,1055,,,1,1,0
1218,1697005370,121.8,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3564.853,2937.096,12574,1055,,,1,1,0
1219,1697005370,121.9000001,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.246,0,3.7885,,,,,3564.853,2937.096,12574,1055,,,1,1,0
1220,1697005370,122,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.2462,0.0981,3.7887,,,,,3567.508,2939.751,12573,1055,,,1,1,0
1221,1697005370,122.0999999,901.4746161,901.4746161,06.22.48,13.15474928,77.69960063,14.6,30.2,4.2464,0.0981,3.7889,,,,,3567.508,2939.751,12573,1055,,,1,1,0
1222,1697005370,122.1900001,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2464,0,3.7889,,,,,3570.157,2942.4,12573,1056,,,1,1,0
1223,1697005370,122.3,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2464,0,3.7889,,,,,3570.157,2942.4,12573,1056,,,1,1,0
1224,1697005370,122.4000001,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2464,0,3.7889,,,,,3572.816,2945.059,12573,1058,,,1,1,0
1225,1697005370,122.5,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2464,0,3.7889,,,,,3572.816,2945.059,12573,1058,,,1,1,0
1226,1697005370,122.5999999,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2467,0.1966,3.7892,,,,,3575.473,2947.716,12572,1057,,,1,1,0
1227,1697005370,122.7,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2467,0,3.7892,,,,,3575.473,2947.716,12572,1057,,,1,1,0
1228,1697005371,122.8,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2467,0,3.7892,,,,,3578.126,2950.369,12573,1055,,,1,1,0
1229,1697005371,122.9000001,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2469,0.0981,3.7894,,,,,3578.126,2950.369,12573,1055,,,1,1,0
1230,1697005371,123,904.8962116,904.8962116,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2469,0,3.7894,,,,,3580.8,2953.043,12572,1057,,,1,1,0
1231,1697005371,0,904.8962116,0,06.22.49,13.15474943,77.69956903,12.8,30.2,4.2469,0,0,,,,,3580.8,0,12572,1057,,,2,2,0
1232,1697005371,0.100000143,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3583.455,2.655,12572,1055,,,2,2,0
1233,1697005371,0.200000048,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3583.455,2.655,12572,1055,,,2,2,0
1234,1697005371,0.300000191,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3586.111,5.311,12570,1055,,,2,2,0
1235,1697005371,0.400000095,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3586.111,5.311,12570,1055,,,2,2,0
1236,1697005371,0.5,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3588.763,7.963,12573,1054,,,2,2,0
1237,1697005371,0.600000143,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3588.763,7.963,12573,1054,,,2,2,0
1238,1697005372,0.700000048,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3591.418,10.618,12570,1055,,,2,2,0
1239,1697005372,0.800000191,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3591.418,10.618,12570,1055,,,2,2,0
1240,1697005372,0.900000095,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3594.082,13.282,12572,1058,,,2,2,0
1241,1697005372,1,907.1081659,2.211954256,06.22.50,13.15475013,77.69954862,8.6,30.2,4.2469,0,0,,,,,3594.082,13.282,12572,1058,,,2,2,0
1242,1697005372,1.100000143,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2469,0,0,,,,,3652.935,72.135,12144,27145,,,2,2,0
1243,1697005372,1.200000048,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2469,0,0,,,,,3652.935,72.135,12144,27145,,,2,2,0
1244,1697005372,1.300000191,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2469,0,0,,,,,3716.251,135.451,11976,26615,,,2,2,0
1245,1697005372,1.400000095,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2469,0,0,,,,,3716.251,135.451,11976,26615,,,2,2,0
1246,1697005372,1.5,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2483,0.8835,0.0014,,,,,3754.364,173.564,12165,15688,,,2,2,0
1247,1697005372,1.590000153,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2508,1.4729,0.0039,,,,,3754.364,173.564,12165,15688,,,2,2,0
1248,1697005373,1.700000048,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2554,2.7489,0.0085,,,,,3791.429,210.629,12123,15304,,,2,2,0
1249,1697005373,1.800000191,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2629,4.5161,0.016,,,,,3791.429,210.629,12123,15304,,,2,2,0
1250,1697005373,1.900000095,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2798,10.1123,0.0329,,,,,3809.763,228.963,12300,7461,,,2,2,0
1251,1697005373,2,907.9063272,3.010115554,06.22.51,13.15475038,77.69954125,3.5,30.2,4.2888,5.3999,0.0419,,,,,3809.763,228.963,12300,7461,,,2,2,0
1252,1697005373,2.090000153,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.2987,5.9887,0.0518,,,,,3814.348,233.548,12426,1848,,,2,2,0
1253,1697005373,2.200000048,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3081,5.5962,0.0612,,,,,3814.348,233.548,12426,1848,,,2,2,0
1254,1697005373,2.300000191,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3169,5.302,0.07,,,,,3818.849,238.049,12447,1812,,,2,2,0
1255,1697005373,2.400000095,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3248,4.7121,0.0779,,,,,3818.849,238.049,12447,1812,,,2,2,0
1256,1697005373,2.5,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3344,5.793,0.0875,,,,,3823.277,242.477,12451,1778,,,2,2,0
1257,1697005373,2.600000143,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3413,4.1233,0.0944,,,,,3823.277,242.477,12451,1778,,,2,2,0
1258,1697005374,2.700000048,907.9741233,3.077911696,06.22.52,13.15475075,77.69954175,0,30.2,4.3498,5.1052,0.1029,,,,,3827.624,246.824,12461,1749,,,2,2,0
